Id,Minute,NumConfirmPresses,NumBreakPresses,PercentageOfMovement,PercentageOfRoll,PercentageOfThruster,AverageThrusterIntensity,hue_0,hue_1,hue_2,hue_3,hue_4,hue_5,hue_6,hue_7,hue_8,hue_9,hue_10,hue_11,hue_12,hue_13,hue_14,hue_15,hue_16,hue_17,hue_18,hue_19,hue_20,hue_21,hue_22,hue_23,hue_24,hue_25,hue_26,hue_27,hue_28,hue_29,hue_30,hue_31,sat_0,sat_1,sat_2,sat_3,sat_4,sat_5,sat_6,sat_7,sat_8,sat_9,sat_10,sat_11,sat_12,sat_13,sat_14,sat_15,sat_16,sat_17,sat_18,sat_19,sat_20,sat_21,sat_22,sat_23,sat_24,sat_25,sat_26,sat_27,sat_28,sat_29,sat_30,sat_31,bright_0,bright_1,bright_2,bright_3,bright_4,bright_5,bright_6,bright_7,bright_8,bright_9,bright_10,bright_11,bright_12,bright_13,bright_14,bright_15,bright_16,bright_17,bright_18,bright_19,bright_20,bright_21,bright_22,bright_23,bright_24,bright_25,bright_26,bright_27,bright_28,bright_29,bright_30,bright_31,motion_Mean,motion_Std,motion_Skweness,motion_Kurtosis,motion_Max,motion_Min,motion_Var,contrast_Mean,contrast_Std,contrast_Skweness,contrast_Kurtosis,contrast_Max,contrast_Min,contrast_Var,entropy_Mean,entropy_Std,entropy_Skweness,entropy_Kurtosis,entropy_Max,entropy_Min,entropy_Var,MSSQ
8,1,1,0,5.0,4.17,19.17,0.99,235375,100608,43727,29394,10570,13716,16130,15000,2381,1800,2284,5431,23812,137047,219993,145601,35565,7866,8551,9077,11152,16479,14361,0,0,0,0,0,0,0,0,0,141532,40897,54059,78406,72028,60627,74889,78594,85369,65417,42432,35746,51581,77562,52776,24825,9710,7181,14627,4991,5294,8328,5650,2170,1396,1484,1522,2740,1255,432,87,2313,131006,18379,25475,29373,25769,48289,43104,22706,30220,58405,26494,22904,35025,32233,27328,39557,22186,35239,49949,61470,70910,66793,51051,34051,27952,17675,12517,8796,6445,4079,3234,17306,0.0318475216627121,1.179365634918213,-0.1999460431722508,1.2662019526684285,3.4274714,-3.7054749,1.3909032344818115,37.99947813000198,14.712351995619963,-1.893068105053486,2.266083935353646,54.585427780886505,0.1170298579607827,216.45330124302276,6.183481989146958,2.217488295012868,-2.3531589581161123,3.602661856361949,7.365317356442749,0.1055910363751952,4.917254338519076,12.43
8,2,0,0,29.17,10.83,94.17,1.0,213161,143903,30253,12470,1419,3582,15200,15617,3816,1373,1334,5327,13805,39831,423474,80885,17899,7413,11573,8277,12205,22001,21102,0,0,0,0,0,0,0,0,0,40833,33751,37995,51841,78313,104001,109330,83828,59304,43981,42732,44274,85210,135361,89149,41334,10920,6972,2464,600,585,643,835,1566,97,1,0,0,0,0,0,0,0,0,0,0,62,3030,8030,20098,26962,27246,21058,19210,17478,22640,29385,36681,38668,60513,71498,92221,94015,77996,66981,70894,55301,45789,38070,31735,24427,19782,16124,70026,-0.0611205920577049,1.2676812410354614,0.1105618468939652,0.588772164148502,3.9447093,-3.8893595,1.6070157289505005,44.79036376088937,8.827002209493003,-0.6752085798302726,-0.0968705392146036,60.12363566985648,21.373373521242296,77.91596800639437,7.070298920260385,0.2903529374337109,-1.169114976780758,0.4238753116285809,7.463924982675218,6.128286327775867,0.0843048282763844,12.43
8,3,0,0,34.17,10.83,81.67,0.96,166960,148674,52408,18428,1572,3058,16714,15473,1769,1147,1120,4613,14735,69939,369835,112682,28283,7617,8426,6649,11479,23139,21200,0,0,0,0,0,0,0,0,0,46444,33581,44085,56340,61785,81205,94374,101807,87526,67550,47330,42429,83863,132113,73140,23246,8392,7224,3786,2787,442,717,1256,936,75,1053,127,142,110,333,340,1382,26196,4122,5695,7308,19568,16261,22149,33211,28569,22465,19634,17061,17400,20141,22031,21310,20393,29578,45373,67212,79583,72806,71029,88698,70184,57967,44339,33929,26010,20814,16091,58793,0.0325859449803829,1.2081609964370728,-0.1290257775833591,0.416931595899658,2.8937092,-3.9012456,1.4596530199050903,45.90235022596855,9.157854791610626,-3.259132676354048,12.536442419439505,55.8305989719311,0.0,83.86630438422571,7.035233867043759,1.039854656480556,-5.6833215586006816,33.871706666761845,7.5489145095378944,0.0,1.0812977066042953,12.43
8,4,0,0,6.67,0.83,15.0,0.91,185875,97393,27875,7539,7074,9456,14363,11541,850,673,871,4999,10009,227655,177412,200707,74103,6765,5616,5238,8560,14547,6799,0,0,0,0,0,0,0,0,0,104405,11176,26414,36283,40018,60888,60000,49250,92701,159266,79608,58392,76368,39356,20213,20163,24006,25836,26653,20239,14781,13115,5959,4689,2590,2693,2484,2446,3571,13947,5434,2976,107477,13158,32339,48083,112530,48651,30849,33166,27636,75433,63000,41395,43296,64677,40132,50617,78780,31083,26432,23388,18220,21553,22853,11030,6922,5516,4308,3452,2720,2091,2244,12889,0.2090411633253097,1.2575851678848269,0.6641659494284335,1.3141305428246222,4.8784633,-2.5212467,1.581520438194275,38.99054255008757,14.345497970594336,-1.6440318410368966,2.2348464826066667,62.18064255214014,0.1170298579607827,205.7933120243262,6.15481404487096,1.9548979615066924,-2.6623761597434283,5.431921629903691,7.51664901580579,0.1055910363751952,3.821626039903021,12.43
8,5,0,0,46.67,14.17,97.5,0.99,432160,296382,21028,8091,7046,9971,18479,29262,1051,571,622,3776,2684,203170,11538,4105,3106,2060,2598,2552,8235,16474,20959,0,0,0,0,0,0,0,0,0,3802,3483,5620,8949,15703,22226,27537,29433,34754,38818,55422,86415,149920,51511,42507,47500,56164,68972,69931,64013,54636,42852,26111,18939,17044,20156,21220,10248,5159,2873,2109,1893,0,22,12077,33669,51798,55665,63165,65390,63182,56845,49679,51917,51680,48667,44236,64509,78595,74737,58572,40756,32301,21783,26022,16033,8627,6636,6236,3884,3050,2566,2009,11612,0.0967559814453125,0.9996457695961,0.4621420796344621,0.4056313975003647,2.9572659,-2.275333,0.999291718006134,37.11567691412169,8.586708065742705,1.3705824309398664,2.137070292473057,67.41186982855751,20.987049115762545,73.73155540629084,6.768030581750851,0.3749092290476925,-1.0057249134885662,0.8565528939398988,7.446238740931347,5.546345293344937,0.1405569300251351,12.43
8,6,0,0,24.17,10.83,37.5,0.94,221182,108654,13392,4370,3431,4071,4996,11002,614,440,890,5890,10193,252150,162167,174261,68311,7860,6201,5204,11515,17646,11480,0,0,0,0,0,0,0,0,0,33365,14288,28412,36203,45853,64802,61353,48073,81882,139458,79686,64481,99185,43517,27237,27191,30640,35061,33835,22826,15313,13728,7052,5353,2888,3166,3573,6048,4815,17543,6724,2369,32962,11526,26930,50470,108543,58104,45333,51862,46283,87316,70526,44853,41737,57656,34407,38771,62340,50665,36562,28954,23662,24737,23828,15057,9662,6171,3828,3194,2665,1565,974,4777,-0.1337014883756637,1.364355444908142,0.4180128265398627,1.234074768795388,4.972206,-3.468751,1.8614656925201416,40.31523968643501,10.6487907999765,-0.8915243751558096,4.397198951318203,78.2525112194668,0.1170298579607827,113.39674550166418,6.607347030482589,1.0871984622833464,-5.333526313100373,29.001954908482084,7.367779843380158,0.1055910363751952,1.182000496391273,12.43
8,7,0,0,5.83,0.83,50.0,0.99,302050,20751,15879,24980,41241,30918,25677,12439,7590,3896,6013,9761,19556,102554,313499,69951,40219,9667,7459,6283,11453,13933,10151,0,0,0,0,0,0,0,0,0,285293,79685,84035,75590,62706,56862,99420,131704,85005,48834,24447,14256,8691,5630,4135,3559,4047,3222,2631,1696,1481,1988,751,769,365,494,686,924,1374,8513,2893,4234,251970,6307,12969,16117,23799,9787,7772,13530,22500,44435,28691,25195,19348,25418,23487,26924,39378,31953,34678,32199,29597,26904,21004,17137,25791,61056,67416,59996,35922,23679,14872,26089,-0.0472624860703945,1.1388243436813354,0.2910159825489619,2.110059847628926,4.0967884,-3.8452501,1.2969207763671875,32.11843266621949,17.876597415382033,-1.1270896885009447,-0.5345900887793058,50.3494174034984,0.1170298579607827,319.5727351516436,5.36167462723192,2.846454902368285,-1.2838576885384596,-0.3069882330415172,7.367506479459183,0.1055910363751952,8.102305511216446,12.43
8,8,0,0,23.33,2.5,100.0,1.0,71750,25061,12463,32981,56294,36062,36095,19262,10435,4780,8571,13735,24311,101610,456121,65496,32453,11528,11087,10450,21982,29660,13733,0,0,0,0,0,0,0,0,0,101258,243813,157659,69050,54966,54813,140550,188771,60030,6989,4205,3722,2642,2201,2567,4036,4973,2144,910,435,185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,6371,22103,22939,24765,24361,16196,19779,21268,21682,28843,35217,46613,50662,48232,39045,31551,28873,36836,87363,108511,114181,78561,62129,51572,78101,-0.005358135793358,1.148789405822754,0.187834112267053,0.0653362011805667,3.2388902,-2.787948,1.3197170495986938,42.92394935157634,5.063579320869647,-0.768768277657295,-0.0742191818327562,50.6229565075864,28.67258397205347,25.63983553873872,7.02243818336308,0.2220102476910699,0.3023848529619067,-0.7286230377154115,7.429690056886883,6.569157791536623,0.0492885500798502,12.43
8,9,0,0,32.5,3.33,100.0,1.0,128241,23504,7986,16178,7290,7216,15952,9574,3445,2212,1866,8316,21734,96836,363318,119447,76596,24737,27602,24325,46111,47523,25911,0,0,0,0,0,0,0,0,0,200966,231907,159383,94481,73802,62072,110085,95586,43498,7851,4827,4536,3281,2083,2186,2511,2846,1827,1197,606,360,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,672,2678,7186,27367,31552,36366,35903,25011,26653,27969,25533,26331,21638,21614,21621,25473,32737,35631,34568,45297,66549,70868,72270,60901,62321,63294,197911,-0.0733676627278328,1.0015722513198853,0.2483454386361706,0.5359182270986986,2.824479,-3.0250554,1.0031468868255615,53.37115196520488,9.544140350556011,-0.3425114611612119,-1.3143370387075228,66.7628769027781,35.50878001436805,91.09061503111144,7.168619153072225,0.2597481783943548,-0.3978070852297379,-0.9484074154234244,7.568894154375744,6.505498638652286,0.0674691161791855,12.43
8,10,0,0,20.83,8.33,66.67,0.99,112750,28338,16577,29829,27769,10603,17151,8864,4201,2698,3438,10946,22013,109171,317349,183223,79593,16483,15442,12311,25129,31287,20755,0,0,0,0,0,0,0,0,0,84437,118060,132113,109685,93176,98491,133557,86111,57930,81043,34973,18775,11036,5267,3845,3306,5564,5213,6516,2341,873,1805,647,932,183,624,492,457,804,3819,1463,2382,27474,9942,20234,28084,67571,34325,18747,26274,36824,59689,49384,40039,41398,48237,37248,37407,36528,33415,38924,39041,34578,32851,22582,14716,14080,17739,22154,35720,32223,33788,30928,83776,0.0172038916498422,1.284959316253662,0.4344642818098221,0.8554289902981949,4.116613,-3.6285274,1.6511205434799194,50.269353637128894,10.283799422937449,-2.392630963092464,9.7762937197491,63.90258842677331,0.1170298579607827,105.75653057120856,7.027121757720209,1.0269061505400232,-5.377477696720086,32.34637360216795,7.637560307587763,0.1055910363751952,1.0545362420169289,12.43
8,11,0,0,0.0,0.0,0.0,0.0,106454,8386,1549,1625,1295,920,1146,282,169,156,581,4635,10125,280744,241700,277298,104119,14801,9391,7734,11318,15865,5627,0,0,0,0,0,0,0,0,0,95901,15450,36559,46814,55908,83263,76010,53911,135019,208490,89030,48691,31004,14657,8881,7579,6229,4821,11742,5706,6027,7443,1953,2128,819,1470,1712,2254,4420,28909,9705,3415,99801,18950,47899,64093,121858,42754,28349,35764,24108,91753,71176,40403,37158,74111,31666,35488,65242,20689,36493,23511,18763,24873,17128,9385,5948,4833,3054,1849,1436,901,945,5539,-0.029156832024455,1.6782506704330444,0.1234503257815451,0.4945423644467484,4.0621424,-4.6773777,2.816525220870972,39.77552558235096,12.789736944300644,-2.4797185450638963,5.025728098530511,58.53332573692226,0.1170298579607827,163.57737110440877,6.198022151810366,1.8805883052054868,-2.7960515606506404,6.200198263510293,7.107698925424169,0.1055910363751952,3.536612373675645,12.43
8,12,0,0,35.0,15.0,80.83,0.97,220149,98803,20734,15120,13492,6833,18908,10390,954,516,576,7931,37775,19517,15385,94307,79431,72471,47002,53950,71881,108523,91272,0,0,0,0,0,0,0,0,0,7192,21710,57665,95862,121559,147296,177265,182688,104104,63407,36848,21268,18629,19740,5602,3832,4614,5688,3899,2941,949,364,208,189,235,375,932,735,113,11,0,0,0,0,6,30,35,530,1834,8799,16181,18454,19999,28116,35756,34870,36232,44006,53012,73062,97860,118931,119087,78109,47756,37761,32590,25014,21941,19653,17995,15275,19835,83191,0.0293369926512241,1.2589609622955322,0.1446707898660891,0.2113275920542547,3.4298837,-3.481069,1.5849827527999878,39.612459329299405,9.38861556721479,1.1304190622799817,1.3348214361568465,68.69284124775001,20.09648301444202,88.1461022689479,6.91330384840305,0.2669579338534987,-1.2315019346870606,2.1653360067056058,7.374576792648157,5.87056197191793,0.071266538447329,12.43
8,13,0,0,44.17,19.17,83.33,0.94,259776,102419,32743,54554,35268,5983,20293,12429,1416,488,577,3615,33726,36044,35233,87884,49645,29518,24155,27924,50469,105674,96087,0,0,0,0,0,0,0,0,0,28204,13596,52702,68379,113491,125407,128979,136116,118198,102319,61361,40251,31686,26538,16354,9615,6397,5860,7593,5132,1603,982,511,575,94,237,178,347,266,1361,526,1062,23443,4136,6035,8157,18588,8945,7445,12621,14226,28032,31406,26027,28884,36314,39233,46009,53368,63308,68819,67397,70853,55745,33073,27138,27735,25580,22391,20562,21046,18544,30094,160766,-0.0700136050581932,1.2122031450271606,0.0073940744184336,-0.1095242745768065,2.7378986,-3.193473,1.4694364070892334,46.950128959041606,12.729891117799657,-1.2372553545567146,1.9937846845727012,63.294546677950976,0.0,162.0501278710346,6.815836167549443,0.9758949176287088,-5.862456867549859,37.2663242264148,7.435860257210885,0.0,0.9523708902535442,12.43
8,14,0,0,0.0,0.0,0.0,0.0,71586,2078,2073,5210,10208,6329,1482,436,350,301,438,5387,12907,245838,271588,310720,106257,10678,8121,6896,9838,14543,2656,0,0,0,0,0,0,0,0,0,66711,16728,40035,52217,58453,84980,78580,63450,120965,230459,97822,56461,28042,15934,9920,8334,6805,5151,9151,5344,4872,6311,1732,2191,688,1303,1344,1734,3018,17046,6563,3576,73282,17043,41390,61272,155545,68164,35900,36533,28806,96784,74148,37202,33498,70825,29518,30470,62708,18941,22148,18440,16741,27355,20447,9463,5604,4791,2680,2057,1814,574,425,1352,-0.206805482506752,1.4326707124710083,0.4209050751224513,2.130445637044251,4.9924603,-3.8073187,2.0525453090667725,40.23487320049362,11.962753376845702,-2.252466642442126,4.858706856089152,51.0077825824942,0.1170298579607827,143.10746835523327,6.311929977254423,1.5819194596971975,-3.487149754512413,10.837618901153808,7.246496350866327,0.1055910363751952,2.502469176968673,12.43
8,15,0,0,30.0,6.67,87.5,0.94,65157,36569,38522,140971,220868,175024,45709,17092,4239,2101,2305,5845,7422,6906,221861,42338,9213,4718,5321,7510,10281,17713,18235,0,0,0,0,0,0,0,0,0,7594,16779,38532,68985,132773,194708,140247,79657,56122,46036,44258,48585,49497,45310,40975,33722,25012,16648,10999,4983,1633,410,211,149,184,174,357,545,637,188,10,0,0,0,0,0,0,3,478,2469,9424,22226,26813,22177,23471,27996,32982,46535,55267,69359,84751,73324,55538,50443,84840,73655,84756,62966,44254,31355,26369,21456,20243,52770,-0.0746504515409469,1.2357935905456543,0.5519916833443294,1.3579108747500133,4.1625524,-3.1601918,1.5271856784820557,38.404577319349,6.568373792318399,-0.2621306540151256,-1.2652881048200215,51.46855626207088,25.67229718422069,43.14353427561518,6.96528741756994,0.2756670669060947,-0.5254801704053125,-0.613298900940856,7.375095271597815,6.224721832524252,0.0759923317766093,12.43
8,16,0,0,24.17,5.0,36.67,0.85,55429,15725,15450,97934,93701,39774,12744,6110,1834,959,1061,4395,7016,146612,243523,226880,78023,9167,7159,5673,9533,18293,8925,0,0,0,0,0,0,0,0,0,34172,15673,33774,49942,77796,119921,96799,63151,90704,153746,73490,51928,44033,35810,35601,32753,25680,15684,13578,7458,3255,4095,1286,1477,391,871,793,1064,1772,12337,4853,2033,33644,13367,34860,47368,104270,38956,21885,23774,20017,62167,48805,29014,26684,50839,23629,27275,42931,26999,36719,32036,26349,39296,49020,37932,34242,28481,25097,22155,21610,19461,19008,38030,-0.1066013574600219,1.3304710388183594,0.040586350454032,0.7191399052649867,3.7340686,-3.7681894,1.7701530456542969,43.19538527269992,8.44124447252692,-3.4058797731135213,14.381696283695568,55.74200138404628,0.1170298579607827,71.25460824496628,6.692163508450312,1.115369678009705,-5.134943138725801,27.44922041194068,7.417845199070521,0.1055910363751952,1.2440495186234737,12.43
8,17,0,0,21.67,8.33,50.83,1.0,374104,33368,25286,105808,85475,12126,11676,9948,2322,727,900,3476,8640,36217,282502,49221,19970,4417,4289,4148,7507,13028,10765,0,0,0,0,0,0,0,0,0,326041,14788,23705,34951,41871,49458,54195,51637,58414,62942,47913,40615,57518,92756,73720,41415,9136,5988,2831,1037,842,1155,503,473,335,439,476,524,678,3542,1352,4670,323635,1112,4021,6663,10834,8941,13275,17793,15503,20305,22612,27273,34260,40704,36037,35094,38317,48121,57537,66704,63069,47548,35174,27648,21150,19114,15687,9895,6965,5610,5580,19739,-0.0433232001960277,0.8445345163345337,-0.3604923433408165,1.8994585474774617,2.296622,-2.9862356,0.713238537311554,27.332979184038187,18.43008185939584,-0.5945327471464356,-1.2566284318914642,55.16083402800677,0.1170298579607827,339.66791734403154,4.93065183081313,3.1041416282688914,-0.8998770411107071,-1.165863011405699,7.550327180360673,0.1055910363751952,9.635695248351844,12.43
8,18,0,0,40.83,20.0,100.0,0.98,88941,35050,32220,144943,150833,17518,18985,20159,3596,1443,1955,31588,29656,8583,407510,49776,10313,4494,6413,3868,7145,14699,16232,0,0,0,0,0,0,0,0,0,21766,18078,25806,40320,49252,63006,73107,78016,82839,89185,87384,81080,116565,144198,80167,32351,7830,6878,4985,2962,124,9,5,4,2,1,0,0,0,0,0,0,0,0,0,0,41,6799,18817,28960,20743,17205,22756,31103,34099,36764,38756,39627,41142,51447,64448,87062,95087,80215,64939,54337,42364,38806,30563,27699,22403,18897,17593,73248,0.0246338881552219,1.0431768894195557,0.1650408046432741,0.1923113667179796,2.864183,-2.7350538,1.088218092918396,44.71613113737615,7.867717227306159,-0.5248306442495797,-0.5160520618216822,59.17709231947185,26.203847751388743,61.90097436885013,7.130402782378519,0.2100034493520533,-0.70115840815413,-0.1294876947826275,7.496530052241279,6.487575310750911,0.0441014487397604,12.43
8,19,0,0,65.83,23.33,90.83,0.9,98179,40610,44862,196973,117902,14339,19549,20101,3938,1695,2495,40854,36131,10011,330686,59482,11103,4282,8880,4000,7896,16465,15487,0,0,0,0,0,0,0,0,0,46981,24678,32637,45563,58241,66968,74963,87716,95182,91964,76671,55997,78329,105260,70210,44900,22135,16832,7419,2587,637,36,8,3,2,1,0,0,0,0,0,0,0,0,0,2,32,6321,12604,20829,24675,22413,23785,28586,27437,33104,37459,37359,56972,61259,66097,80536,77463,62958,50446,45944,37172,33603,30375,30540,26009,24376,24400,123164,0.1380002796649933,1.306376338005066,0.1318574796380446,-0.4221603924962096,3.883357,-2.795575,1.7066190242767334,47.53219945981201,12.52107346846065,-0.6487831017886383,-0.6354936474493544,66.53310616351523,15.471455485980377,156.7772808025892,7.012011573926548,0.461036602077472,-2.0657452410250694,5.100598809325232,7.540957234060494,4.999406886098311,0.2125547484551412,12.43
8,20,0,0,25.0,12.5,31.67,0.84,62836,17122,6550,21137,47015,8620,7067,6147,1432,1070,1703,27411,49971,102772,307958,294308,79015,9057,9347,6466,11800,18993,8123,0,0,0,0,0,0,0,0,0,47656,26033,45765,59579,62785,88895,87446,68715,90708,183024,78152,48805,53276,55206,35113,21006,11010,8082,10251,3209,1314,2613,1011,1301,273,736,724,786,1028,6853,2469,2096,30149,14195,33619,47111,139484,47533,27914,29000,20919,63607,46601,26692,24027,43056,24180,26291,33576,31913,36800,44852,49403,54505,42888,30219,24059,20003,16903,13143,10955,8731,8304,35288,-0.0559912845492363,1.353668451309204,-0.1794842657341482,0.4983309264998197,3.2792091,-4.431516,1.8324183225631716,46.07534895177415,8.554578032451056,-3.2988845670993787,14.34213838861373,62.618498522353086,0.0275494409565506,73.1808053132942,6.688481415893056,1.0218738030789007,-4.813812556035555,28.03807365229036,7.481259543750163,0.0089662564649486,1.0442260694189358,12.43
8,21,0,0,33.33,5.83,63.33,0.98,143472,41666,63687,116958,114923,88372,39319,19420,7209,4319,2771,4384,15704,66615,205853,77143,31172,8122,6835,7789,9562,17268,13357,0,0,0,0,0,0,0,0,0,81764,29775,46696,61835,98610,157856,130856,95663,91227,94168,58584,38946,30973,20971,12771,7475,7910,8470,8453,4198,1993,2224,613,835,504,674,600,699,981,5722,2193,1681,75673,3549,10261,13334,25927,10452,9406,14758,17480,39076,41312,37181,36910,54692,62659,70209,79311,66509,58541,45277,32460,46072,54551,42842,47927,33113,23234,13984,9804,6246,4960,18210,-0.110131099820137,1.281823754310608,0.1245587978523988,0.1849180406628039,3.5035646,-3.5044317,1.643072247505188,34.9754798165427,11.002972156894534,-1.9443361328605528,4.110914538699859,53.68117932462649,0.1170298579607827,121.06539628539636,6.476865238309515,1.7248502175845235,-3.3294835742171465,9.424049826367725,7.3883007108037235,0.1055910363751952,2.975108273101379,12.43
8,22,0,0,48.33,15.0,73.33,0.91,91730,38312,46745,105291,123431,131328,38583,14360,4385,1701,1019,3309,12470,45869,245114,101483,35196,8135,7552,6612,10053,19027,14215,0,0,0,0,0,0,0,0,0,36522,22236,46385,67147,113140,186187,147646,105678,85923,98116,59755,42655,29876,16491,9728,6105,6325,5921,6720,3317,1169,1092,344,458,107,241,216,318,571,3414,1287,830,29593,4968,11483,14378,38784,11840,7056,10733,12978,34741,32080,28176,29275,40332,48557,58615,65382,70802,79172,63051,42131,58011,73211,56370,61670,38434,22469,13764,9651,6126,4569,27518,-0.0109069030731916,1.226863980293274,0.0110265560603344,0.3371844243703439,3.3770049,-3.4371412,1.5051952600479126,35.316003040187304,9.508425332170772,-0.9632021709085504,3.0598549764103664,60.795287564318606,0.0255072109689579,90.41015229746684,6.624135897086675,1.110776187891147,-5.190075351607239,27.856868348127406,7.389416035659505,0.0078302003986778,1.2338237395859888,12.43
8,23,1,0,25.0,4.17,65.0,0.97,428868,182453,21219,9422,8786,14151,15566,17050,972,562,695,4224,4518,204602,55247,61385,20529,3150,3260,3035,7159,15761,23306,0,0,0,0,0,0,0,0,0,76231,6730,12361,17893,22590,30493,31897,31526,50657,71887,59348,62881,140988,58635,33474,37331,43789,56506,56743,40439,26883,21441,18590,15559,12896,13689,14500,11936,8948,10419,4100,4560,75545,5404,27573,55763,81296,58970,44024,42327,36828,48071,41567,32222,34384,37405,32123,67985,117937,58862,37430,28428,21491,19356,22776,16147,11626,9914,7031,6173,5773,5237,5947,10305,-0.0941503047943115,1.048705816268921,0.5540831882807393,0.3528680481798876,2.9585843,-2.4005668,1.0997837781906128,36.867334966504686,12.961854705900045,-1.3713520343834955,1.9148873819286785,60.55501580576221,0.1142917609591493,168.0096774168631,6.180080304376896,1.7356771950538727,-2.818790574448764,7.088385838056503,7.641938136871305,0.1015646187355505,3.01257532543008,12.43
8,24,0,0,53.33,8.33,89.17,0.82,491962,312968,19913,9376,8640,14360,19556,21990,571,313,682,5097,3385,120368,8928,3484,3003,2236,2989,2828,8816,18460,25995,0,0,0,0,0,0,0,0,0,5459,5656,8333,13159,21795,24747,30381,33476,41615,49487,56427,70765,124269,57264,56151,62021,71594,88679,85707,68753,45496,32092,18261,10635,7155,5230,3406,2057,1549,1625,1371,1305,1,169,3371,25519,73427,69550,74129,78754,71519,62151,50982,41571,36535,34003,32837,33476,42833,62780,64392,48947,31453,26245,31878,23536,16000,12444,9906,8046,7450,6660,7384,17972,-0.0175976771861314,0.9278820157051086,-0.0308631380653143,0.0012530633499312,2.3891413,-2.4995716,0.8609650731086731,39.687784855855305,8.898258882629253,1.2207117824219225,1.1716817198339022,69.13199390439624,26.54747416551121,79.17901114229042,6.823954615404286,0.2690847283960675,0.344460314706374,-0.7574799448831881,7.435687663420619,6.2929262196302505,0.0724065910559854,12.43
8,25,1,0,3.33,0.83,6.67,0.84,139346,24716,3901,8126,5043,1398,1450,528,432,290,576,4257,13797,287221,231319,227847,88113,10854,7688,7173,10884,21175,9786,0,0,0,0,0,0,0,0,0,104382,16832,34973,45079,54505,74712,71770,55691,115990,197150,90750,56559,45614,21605,11311,11868,11008,8280,9828,6793,6717,7680,2465,2480,1216,1417,1471,1720,3834,21308,7266,3646,110562,15429,37478,57410,96479,58589,34229,35678,24565,82866,68293,36582,43530,75016,31413,38533,86398,25835,25623,20761,17608,22638,17265,10394,7158,4747,2793,2854,3898,1563,1626,8107,-0.0773286521434784,1.3297948837280271,-0.4170728400197082,1.2616494952003414,3.3670855,-4.8584957,1.768354415893555,37.37793877226595,13.355978614512972,-1.8896486483946051,2.880567223374312,59.87445319492922,0.0,178.38216475132788,6.13602143880426,1.9525468718999148,-2.694068681843724,5.530146238115808,7.330723694864672,0.0,3.8124392869661423,12.43
8,26,0,0,48.33,18.33,89.17,0.97,318735,120200,37670,97421,49062,6341,24752,19777,2056,385,448,6016,42232,16138,7452,17928,11801,9556,10363,18447,41191,118316,129633,0,0,0,0,0,0,0,0,0,6666,16024,37858,61796,109086,118653,126541,162673,152923,107106,58950,37124,28536,23422,16396,8486,8338,11444,7524,3761,1133,292,156,150,165,175,438,85,18,1,0,0,0,0,0,0,6,1075,4986,6108,12976,18341,27482,37161,53484,54498,47154,46871,48627,54910,54702,53761,60288,45069,32326,28282,31268,27765,27467,24993,23588,19859,27878,234995,-0.0809252262115478,1.1125390529632568,0.4106166792776044,0.4999019075570214,3.380393,-2.4413002,1.2377430200576782,52.87900640672656,9.800666577817896,-0.4945880328730176,-0.9092823005445764,69.0843291435635,32.37927757209319,96.0530653695567,6.979076453287689,0.3060702949088168,-1.2062691732263446,0.9414598379803952,7.423612252276245,6.034426028685071,0.09367902542557,12.43
8,27,0,0,60.0,16.67,85.0,0.88,203844,157805,45018,38026,17080,7572,16486,8034,903,239,271,2330,9967,18730,26391,100181,57633,41990,30965,35534,60517,149921,76483,0,0,0,0,0,0,0,0,0,25137,13141,55512,64727,94910,125566,146913,153045,116001,83820,50399,36126,34489,35082,20339,13555,13293,8557,5435,3214,2299,657,214,241,184,89,95,136,212,1621,587,324,19621,2237,3108,4261,8969,5308,7072,11542,17626,22313,19947,17058,18422,21916,25160,33895,42791,53387,72654,80910,95217,72401,45434,39596,35356,31983,31436,31564,28324,22103,36003,148306,-0.055286806076765,1.1992545127868652,0.2455009611314568,-0.3332678241865454,2.9842367,-2.7772431,1.438211441040039,43.17754743163137,10.959857202885344,-0.8048289167145817,2.700271161785591,64.15242973275987,0.0,120.11846990763776,6.916967874433809,0.935660581659752,-6.747940434086031,46.839628964312304,7.46286480598248,0.0,0.8754607240718654,12.43
8,28,0,0,0.0,0.0,0.0,0.0,8414,1541,1052,1407,1269,445,212,80,92,70,153,4677,11173,206750,298525,364593,130716,14260,10010,8789,14038,23373,4281,0,0,0,0,0,0,0,0,0,2745,16820,43672,59917,65170,101587,97856,73890,113273,244862,104302,55411,25335,13833,8866,7306,6059,4338,8910,4745,3861,5696,1879,2439,682,1438,1580,1914,3121,15813,5821,2779,10121,19774,47427,74064,181564,80089,38782,36511,23484,100293,76192,37831,38759,68924,31247,34408,40479,18987,24965,21180,16946,28887,23811,11439,5924,4756,2152,2102,2474,574,463,1311,-0.0565507337450981,1.5529980659484863,0.3470241143760755,0.7984442262758238,4.611507,-4.223688,2.4118030071258545,45.46536531965747,5.468952911033887,-1.1083154242859112,0.0584841870929992,51.51218726879271,32.27229166380761,29.909445943106032,6.815026562954539,0.2673993017923873,-1.3455800268820244,0.8405485724695101,7.101307464666709,5.981256307899904,0.0715023865990562,12.43
